Time (ps),RMSD (nm)
61410.0, 0.5815369
61420.0, 0.5782049
61430.0, 0.5784149
61440.0, 0.5851009
61450.0, 0.5658003
61460.0, 0.5641468
61470.0, 0.5553867
61480.0, 0.5671485
61490.0, 0.5687435
61500.0, 0.5957701
61510.0, 0.5777083
61520.0, 0.5994624
61530.0, 0.5805325
61540.0, 0.5758315
61550.0, 0.5446007
61560.0, 0.5146104
61570.0, 0.4958336
61580.0, 0.5414278
61590.0, 0.5601186
61600.0, 0.5472852
61610.0, 0.5505875
61620.0, 0.5663365
61630.0, 0.5302135
61640.0, 0.5533156
61650.0, 0.5682101
61660.0, 0.5891495
61670.0, 0.5763093
61680.0, 0.5858907
61690.0, 0.587402
61700.0, 0.5878072
61710.0, 0.5620161
61720.0, 0.5738089
61730.0, 0.5615205
61740.0, 0.5839065
61750.0, 0.620965
61760.0, 0.6416204
61770.0, 0.5811175
61780.0, 0.5712927
61790.0, 0.5536283
61800.0, 0.542945
61810.0, 0.5561336
61820.0, 0.5642264
61830.0, 0.5486121
61840.0, 0.585036
61850.0, 0.5647919
61860.0, 0.5222631
61870.0, 0.4432509
61880.0, 0.4648001
61890.0, 0.4815449
61900.0, 0.4653264
61910.0, 0.4885882
61920.0, 0.4818972
61930.0, 0.4764134
61940.0, 0.5043949
61950.0, 0.4844734
61960.0, 0.498458
61970.0, 0.4801777
61980.0, 0.4843112
61990.0, 0.4945174
62000.0, 0.5097373
62010.0, 0.5143693
62020.0, 0.5484681
62030.0, 0.512013
62040.0, 0.5425869
62050.0, 0.5272754
62060.0, 0.4900574
62070.0, 0.5160732
62080.0, 0.5206081
62090.0, 0.4970742
62100.0, 0.4901174
62110.0, 0.5154452
62120.0, 0.5575518
62130.0, 0.5672166
62140.0, 0.5658039
62150.0, 0.5575231
62160.0, 0.5300532
62170.0, 0.5223365
62180.0, 0.5359003
62190.0, 0.5507191
62200.0, 0.5855951
62210.0, 0.557633
62220.0, 0.5547389
62230.0, 0.5327549
62240.0, 0.5118184
62250.0, 0.5052378
62260.0, 0.4722858
62270.0, 0.4758401
62280.0, 0.4802108
62290.0, 0.4825125
62300.0, 0.5025926
62310.0, 0.5146953
62320.0, 0.5193775
62330.0, 0.485839
62340.0, 0.4807504
62350.0, 0.5091832
62360.0, 0.480911
62370.0, 0.5055017
62380.0, 0.5114908
62390.0, 0.4954344
62400.0, 0.4979719
62410.0, 0.516718
62420.0, 0.506703
62430.0, 0.4950037
62440.0, 0.4667218
62450.0, 0.4704216
62460.0, 0.4887212
62470.0, 0.4680898
62480.0, 0.4931486
62490.0, 0.5428767
62500.0, 0.5732247
62510.0, 0.5699638
62520.0, 0.5543606
62530.0, 0.5625268
62540.0, 0.5710833
62550.0, 0.5487545
62560.0, 0.5268174
62570.0, 0.5647542
62580.0, 0.5235125
62590.0, 0.5158191
62600.0, 0.5116264
62610.0, 0.5052336
62620.0, 0.5080618
62630.0, 0.5381196
62640.0, 0.5403698
62650.0, 0.5896743
62660.0, 0.5964314
62670.0, 0.5646452
62680.0, 0.5075682
62690.0, 0.5241516
62700.0, 0.525477
62710.0, 0.5250522
62720.0, 0.4921393
62730.0, 0.4841706
62740.0, 0.5190265
62750.0, 0.5197122
62760.0, 0.5152823
62770.0, 0.5189397
62780.0, 0.5366886
62790.0, 0.5225185
62800.0, 0.5207866
62810.0, 0.5514421
62820.0, 0.5557424
62830.0, 0.5816141
62840.0, 0.5522731
62850.0, 0.5650677
62860.0, 0.5616298
62870.0, 0.5549044
62880.0, 0.5420013
62890.0, 0.5447435
62900.0, 0.5279343
62910.0, 0.5003718
62920.0, 0.5062877
62930.0, 0.4941653
62940.0, 0.5017679
62950.0, 0.5280513
62960.0, 0.5550264
62970.0, 0.521219
62980.0, 0.4953375
62990.0, 0.5339345
63000.0, 0.5769734
63010.0, 0.5881951
63020.0, 0.5763577
63030.0, 0.5405187
63040.0, 0.5457053
63050.0, 0.5386443
63060.0, 0.5526958
63070.0, 0.5390691
63080.0, 0.5079181
63090.0, 0.4825361
63100.0, 0.480674
63110.0, 0.488624
63120.0, 0.4579241
63130.0, 0.4715838
63140.0, 0.4778955
63150.0, 0.5299281
63160.0, 0.5495442
63170.0, 0.5455556
63180.0, 0.5545366
63190.0, 0.5942432
63200.0, 0.558896
63210.0, 0.5333723
63220.0, 0.5260462
63230.0, 0.5001423
63240.0, 0.5287755
63250.0, 0.5521195
63260.0, 0.5284576
63270.0, 0.5156498
63280.0, 0.4905196
63290.0, 0.4986178
63300.0, 0.4879755
63310.0, 0.5116585
63320.0, 0.5087385
63330.0, 0.5097954
63340.0, 0.5465041
63350.0, 0.5284689
63360.0, 0.4694055
63370.0, 0.4757781
63380.0, 0.4431662
63390.0, 0.4916657
63400.0, 0.4551185
63410.0, 0.4079669
63420.0, 0.4367617
63430.0, 0.4614793
63440.0, 0.4391133
63450.0, 0.4868147
63460.0, 0.4750811
63470.0, 0.4811597
63480.0, 0.4755868
63490.0, 0.4510888
63500.0, 0.4534418
63510.0, 0.4338535
63520.0, 0.4519805
63530.0, 0.4552709
63540.0, 0.4758552
63550.0, 0.470245
63560.0, 0.4629349
63570.0, 0.4846378
63580.0, 0.4870228
63590.0, 0.4760776
63600.0, 0.4771318
63610.0, 0.4655819
63620.0, 0.4468584
63630.0, 0.43707
63640.0, 0.4112965
63650.0, 0.4527152
63660.0, 0.4249424
63670.0, 0.4385217
63680.0, 0.4692063
63690.0, 0.4629384
63700.0, 0.4679037
63710.0, 0.4423804
63720.0, 0.4573399
63730.0, 0.4341616
63740.0, 0.4419445
63750.0, 0.4496705
63760.0, 0.4512362
63770.0, 0.4434256
63780.0, 0.4602857
63790.0, 0.4840011
63800.0, 0.500954
63810.0, 0.4813506
63820.0, 0.4836513
63830.0, 0.4840068
63840.0, 0.5023342
63850.0, 0.4901749
63860.0, 0.4899597
63870.0, 0.4817649
63880.0, 0.5038112
63890.0, 0.5365572
63900.0, 0.5357662
63910.0, 0.5403677
63920.0, 0.5337952
63930.0, 0.5663375
63940.0, 0.5551963
63950.0, 0.5316515
63960.0, 0.5273647
63970.0, 0.5691557
63980.0, 0.5843475
63990.0, 0.6049376
64000.0, 0.5708433
64010.0, 0.5627048
64020.0, 0.5659525
64030.0, 0.6031771
64040.0, 0.5894897
64050.0, 0.6078899
64060.0, 0.5972374
64070.0, 0.6207895
64080.0, 0.6077637
64090.0, 0.6289394
64100.0, 0.6281731
64110.0, 0.616114
64120.0, 0.6244608
64130.0, 0.6271536
64140.0, 0.6393652
64150.0, 0.6765223
64160.0, 0.6507539
64170.0, 0.6087858
64180.0, 0.5863038
64190.0, 0.5987182
64200.0, 0.5952579
64210.0, 0.5926059
64220.0, 0.5770329
64230.0, 0.5987684
64240.0, 0.5868141
64250.0, 0.5865111
64260.0, 0.5849831
64270.0, 0.5611728
64280.0, 0.5808734
64290.0, 0.5531244
64300.0, 0.5967637
64310.0, 0.5615914
64320.0, 0.5662124
64330.0, 0.5760581
64340.0, 0.5840596
64350.0, 0.5966446
64360.0, 0.6107669
64370.0, 0.591668
64380.0, 0.5678174
64390.0, 0.5614014
64400.0, 0.5571009
64410.0, 0.5679408
64420.0, 0.5707572
64430.0, 0.5686148
64440.0, 0.5463412
64450.0, 0.5741138
64460.0, 0.5688894
64470.0, 0.5496959
64480.0, 0.5489016
64490.0, 0.5581145
64500.0, 0.5494758
64510.0, 0.5494165
64520.0, 0.5498629
64530.0, 0.5395527
64540.0, 0.530003
64550.0, 0.5177267
64560.0, 0.5217573
64570.0, 0.5372859
64580.0, 0.5208893
64590.0, 0.5517147
64600.0, 0.537108
64610.0, 0.5373064
64620.0, 0.5486158
64630.0, 0.5305592
64640.0, 0.5748287
64650.0, 0.5457083
64660.0, 0.5523689
64670.0, 0.5644653
64680.0, 0.5622439
64690.0, 0.5534735
64700.0, 0.5676578
64710.0, 0.5499372
64720.0, 0.5040419
64730.0, 0.4899997
64740.0, 0.4837045
64750.0, 0.4949795
64760.0, 0.4961012
64770.0, 0.5119592
64780.0, 0.5229863
64790.0, 0.5282485
64800.0, 0.4923165
64810.0, 0.5113049
64820.0, 0.4995702
64830.0, 0.5050414
64840.0, 0.5175608
64850.0, 0.5502921
64860.0, 0.5877391
64870.0, 0.5830892
64880.0, 0.6177431
64890.0, 0.6424072
64900.0, 0.6152977
64910.0, 0.6285758
64920.0, 0.640362
64930.0, 0.6202437
64940.0, 0.6238093
64950.0, 0.635556
64960.0, 0.6313282
64970.0, 0.626057
64980.0, 0.6200473
64990.0, 0.6052096
65000.0, 0.5741603
65010.0, 0.6176653
65020.0, 0.5871072
65030.0, 0.6029881
65040.0, 0.5839159
65050.0, 0.5825248
65060.0, 0.5587278
65070.0, 0.5090727
65080.0, 0.508306
65090.0, 0.5457381
65100.0, 0.5296836
65110.0, 0.5190742
65120.0, 0.542034
65130.0, 0.5728729
65140.0, 0.5542268
65150.0, 0.5663664
65160.0, 0.5762801
65170.0, 0.5749596
65180.0, 0.6035245
65190.0, 0.6264092
65200.0, 0.6084912
65210.0, 0.59698
65220.0, 0.5984212
65230.0, 0.54826
65240.0, 0.5533373
65250.0, 0.55138
65260.0, 0.5500472
65270.0, 0.5577325
65280.0, 0.5929478
65290.0, 0.5788341
65300.0, 0.5734639
65310.0, 0.5464935
65320.0, 0.5410153
65330.0, 0.5350382
65340.0, 0.5281276
65350.0, 0.5328194
65360.0, 0.5423105
65370.0, 0.5907378
65380.0, 0.6091667
65390.0, 0.6151596
65400.0, 0.6072788
65410.0, 0.5886517
65420.0, 0.5882119
65430.0, 0.6022362
65440.0, 0.6431895
65450.0, 0.6348023
65460.0, 0.618427
65470.0, 0.6309755
65480.0, 0.6569915
65490.0, 0.653892
65500.0, 0.6456192
65510.0, 0.6184568
65520.0, 0.5670912
65530.0, 0.5751691
65540.0, 0.5905682
65550.0, 0.5949379
65560.0, 0.6156831
65570.0, 0.6076773
65580.0, 0.5889156
65590.0, 0.580384
65600.0, 0.5940834
65610.0, 0.5996394
65620.0, 0.5930609
65630.0, 0.6279725
65640.0, 0.6287941
65650.0, 0.6278191
65660.0, 0.643566
65670.0, 0.679979
65680.0, 0.6325067
65690.0, 0.6508783
65700.0, 0.6225489
65710.0, 0.625446
65720.0, 0.6130096
65730.0, 0.628545
65740.0, 0.6163777
65750.0, 0.6081818
65760.0, 0.5960486
65770.0, 0.5958229
65780.0, 0.6139166
65790.0, 0.6296653
65800.0, 0.5996667
65810.0, 0.6168305
65820.0, 0.5942844
65830.0, 0.5725496
65840.0, 0.5862332
65850.0, 0.573222
65860.0, 0.58965
65870.0, 0.5979193
65880.0, 0.6183704
65890.0, 0.6238081
65900.0, 0.6379823
65910.0, 0.6593356
65920.0, 0.6607735
65930.0, 0.6449317
65940.0, 0.5913962
65950.0, 0.5998731
65960.0, 0.5901936
65970.0, 0.5759492
65980.0, 0.5752801
65990.0, 0.5861356
66000.0, 0.5958858
66010.0, 0.5952556
66020.0, 0.6052111
66030.0, 0.6155024
66040.0, 0.6234288
66050.0, 0.6132686
66060.0, 0.576767
66070.0, 0.6067873
66080.0, 0.626289
66090.0, 0.6030141
66100.0, 0.609184
66110.0, 0.6235854
66120.0, 0.6679469
66130.0, 0.6553228
66140.0, 0.6484823
66150.0, 0.6771895
66160.0, 0.6674964
66170.0, 0.6667703
66180.0, 0.6304877
66190.0, 0.6037601
66200.0, 0.6181337
66210.0, 0.5974204
66220.0, 0.5872742
66230.0, 0.5637447
66240.0, 0.5718167
66250.0, 0.601845
66260.0, 0.6246692
66270.0, 0.6367349
66280.0, 0.6379091
66290.0, 0.6151095
66300.0, 0.6146173
66310.0, 0.569939
66320.0, 0.5667434
66330.0, 0.5688384
66340.0, 0.5790782
66350.0, 0.5858524
66360.0, 0.6314811
66370.0, 0.6591371
66380.0, 0.642121
66390.0, 0.6256019
66400.0, 0.6196968
66410.0, 0.6318126
66420.0, 0.6437073
66430.0, 0.6199432
66440.0, 0.6169728
66450.0, 0.6252736
66460.0, 0.6009839
66470.0, 0.6163601
66480.0, 0.5877912
66490.0, 0.593191
66500.0, 0.5435606
66510.0, 0.5464564
66520.0, 0.5412925
66530.0, 0.5501114
66540.0, 0.5405737
66550.0, 0.538187
66560.0, 0.5630521
66570.0, 0.5779361
66580.0, 0.5736227
66590.0, 0.5646679
66600.0, 0.5698168
66610.0, 0.5883413
66620.0, 0.5688026
66630.0, 0.5852699
66640.0, 0.5525432
66650.0, 0.5708655
66660.0, 0.5772063
66670.0, 0.6062768
66680.0, 0.604584
66690.0, 0.5816877
66700.0, 0.6246427
66710.0, 0.6225554
66720.0, 0.6062064
66730.0, 0.6105654
66740.0, 0.595338
66750.0, 0.5903692
66760.0, 0.5996922
66770.0, 0.5860674
66780.0, 0.5830336
66790.0, 0.5855765
66800.0, 0.5436563
66810.0, 0.5830731
66820.0, 0.5868505
66830.0, 0.5972548
66840.0, 0.59395
66850.0, 0.6147711
66860.0, 0.6407001
66870.0, 0.6248574
66880.0, 0.6089835
66890.0, 0.5674996
66900.0, 0.5731298
66910.0, 0.5706003
66920.0, 0.5668466
66930.0, 0.5648014
66940.0, 0.5742201
66950.0, 0.5899853
66960.0, 0.6093093
66970.0, 0.6061769
66980.0, 0.5743219
66990.0, 0.5933051
67000.0, 0.584679
67010.0, 0.6081818
67020.0, 0.6309629
67030.0, 0.6669176
67040.0, 0.6339541
67050.0, 0.6133767
67060.0, 0.6092339
67070.0, 0.6513472
67080.0, 0.6396094
67090.0, 0.6190956
67100.0, 0.5980595
67110.0, 0.6361941
67120.0, 0.6143672
67130.0, 0.6434064
67140.0, 0.6092385
67150.0, 0.6142201
67160.0, 0.6051224
67170.0, 0.6121466
67180.0, 0.6116892
67190.0, 0.5932933
67200.0, 0.5777917
67210.0, 0.586012
67220.0, 0.5656669
67230.0, 0.5277669
67240.0, 0.5164949
67250.0, 0.529741
67260.0, 0.5181832
67270.0, 0.5081136
67280.0, 0.5373028
67290.0, 0.5507143
67300.0, 0.5390111
67310.0, 0.5620009
67320.0, 0.6001447
67330.0, 0.6172559
67340.0, 0.6133786
67350.0, 0.6030117
67360.0, 0.6314397
67370.0, 0.6555822
67380.0, 0.6322129
67390.0, 0.6523236
67400.0, 0.670037
67410.0, 0.6591224
67420.0, 0.6554169
67430.0, 0.6791627
67440.0, 0.6496527
67450.0, 0.6801737
67460.0, 0.6884444
67470.0, 0.6680717
67480.0, 0.6756637
67490.0, 0.6947709
67500.0, 0.6658331
67510.0, 0.6937578
67520.0, 0.6664299
67530.0, 0.6822967
67540.0, 0.6819831
67550.0, 0.6338304
67560.0, 0.6302237
67570.0, 0.6370049
67580.0, 0.6267554
67590.0, 0.6255843
67600.0, 0.6188956
67610.0, 0.6338294
67620.0, 0.6337457
67630.0, 0.6406375
67640.0, 0.6303143
67650.0, 0.6334278
67660.0, 0.6145559
67670.0, 0.6116527
67680.0, 0.6203694
67690.0, 0.632318
67700.0, 0.6088883
67710.0, 0.632479
67720.0, 0.628015
67730.0, 0.6458488
67740.0, 0.6603481
67750.0, 0.6404453
67760.0, 0.6335313
67770.0, 0.6376395
67780.0, 0.640175
67790.0, 0.6645147
67800.0, 0.6626076
67810.0, 0.6480953
67820.0, 0.6365126
67830.0, 0.6107819
67840.0, 0.5945297
67850.0, 0.6231351
67860.0, 0.6133024
67870.0, 0.6258737
67880.0, 0.6193833
67890.0, 0.6126832
67900.0, 0.6221835
67910.0, 0.6137067
67920.0, 0.6035947
67930.0, 0.5908585
67940.0, 0.6238235
67950.0, 0.5815705
67960.0, 0.5834448
67970.0, 0.6277245
67980.0, 0.6378355
67990.0, 0.6598782
68000.0, 0.6446055
68010.0, 0.6446265
68020.0, 0.6465613
68030.0, 0.631178
68040.0, 0.6560339
68050.0, 0.6606697
68060.0, 0.6717827
68070.0, 0.6411708
68080.0, 0.6089299
68090.0, 0.6149957
68100.0, 0.5889903
68110.0, 0.566465
68120.0, 0.5787251
68130.0, 0.5837118
68140.0, 0.5658491
68150.0, 0.5755508
68160.0, 0.5585371
68170.0, 0.6032514
68180.0, 0.5761287
68190.0, 0.5430282
68200.0, 0.5510361
68210.0, 0.5135844
68220.0, 0.5219252
68230.0, 0.5662371
68240.0, 0.5887442
68250.0, 0.610626
68260.0, 0.6156217
68270.0, 0.6374542
68280.0, 0.607393
68290.0, 0.625046
68300.0, 0.6508957
68310.0, 0.6540565
68320.0, 0.6665197
68330.0, 0.6644386
68340.0, 0.6851093
68350.0, 0.6517123
68360.0, 0.6468793
68370.0, 0.6744551
68380.0, 0.6408527
68390.0, 0.6620866
68400.0, 0.6563224
68410.0, 0.6354741
68420.0, 0.648824
68430.0, 0.6360543
68440.0, 0.6287928
68450.0, 0.6136928
68460.0, 0.6044433
68470.0, 0.6111325
68480.0, 0.5754979
68490.0, 0.5777048
68500.0, 0.5888533
68510.0, 0.5697085
68520.0, 0.5976782
68530.0, 0.5894782
68540.0, 0.5806687
68550.0, 0.5389054
68560.0, 0.5732452
68570.0, 0.5680537
68580.0, 0.5762854
68590.0, 0.5877191
68600.0, 0.5277888
68610.0, 0.5400271
68620.0, 0.5287065
68630.0, 0.5867447
68640.0, 0.5989282
68650.0, 0.5702186
68660.0, 0.5539391
68670.0, 0.574385
68680.0, 0.5746884
68690.0, 0.5767711
68700.0, 0.5556029
68710.0, 0.5853298
68720.0, 0.6064104
68730.0, 0.5898604
68740.0, 0.556282
68750.0, 0.5763512
68760.0, 0.5892747
68770.0, 0.63379
68780.0, 0.6111907
68790.0, 0.6022764
68800.0, 0.6365225
68810.0, 0.6271635
68820.0, 0.6007023
68830.0, 0.5894117
68840.0, 0.6324723
68850.0, 0.6188805
68860.0, 0.5724431
68870.0, 0.5725908
68880.0, 0.586298
68890.0, 0.6093577
68900.0, 0.6135961
68910.0, 0.6050273
68920.0, 0.6241755
68930.0, 0.6142154
68940.0, 0.6293864
68950.0, 0.6122758
68960.0, 0.6096717
68970.0, 0.5667527
68980.0, 0.6032835
68990.0, 0.5751603
69000.0, 0.5581242
69010.0, 0.5214856
69020.0, 0.52336
69030.0, 0.5534353
69040.0, 0.5726161
69050.0, 0.5619931
69060.0, 0.5782583
69070.0, 0.5773359
69080.0, 0.5506771
69090.0, 0.5272613
69100.0, 0.5270967
69110.0, 0.5740933
69120.0, 0.5755504
69130.0, 0.5898099
69140.0, 0.5953085
69150.0, 0.5876831
69160.0, 0.6086544
69170.0, 0.6085477
69180.0, 0.5730345
69190.0, 0.5534774
69200.0, 0.575588
69210.0, 0.60482
69220.0, 0.6208779
69230.0, 0.6357632
69240.0, 0.6191884
69250.0, 0.6278059
69260.0, 0.5916281
69270.0, 0.5836895
69280.0, 0.6180649
69290.0, 0.6201901
69300.0, 0.6207013
69310.0, 0.6594548
69320.0, 0.6509461
69330.0, 0.6596575
69340.0, 0.7227519
69350.0, 0.7342319
69360.0, 0.7168031
69370.0, 0.6625469
69380.0, 0.6695333
69390.0, 0.6787255
69400.0, 0.6651521
69410.0, 0.6644018
69420.0, 0.6642858
69430.0, 0.6359352
69440.0, 0.61299
69450.0, 0.625131
69460.0, 0.5802818
69470.0, 0.5745983
69480.0, 0.5949244
69490.0, 0.6162177
69500.0, 0.6398487
69510.0, 0.6510024
69520.0, 0.6559231
69530.0, 0.647582
69540.0, 0.6743104
69550.0, 0.6692816
69560.0, 0.6703686
69570.0, 0.6602294
69580.0, 0.632147
69590.0, 0.6352903
69600.0, 0.6023641
69610.0, 0.6057742
69620.0, 0.6274034
69630.0, 0.6542555
69640.0, 0.614611
69650.0, 0.59536
69660.0, 0.6006804
69670.0, 0.5939147
69680.0, 0.6096808
69690.0, 0.607146
69700.0, 0.603457
69710.0, 0.6354186
69720.0, 0.641461
69730.0, 0.6246265
69740.0, 0.6224874
69750.0, 0.631308
69760.0, 0.6363159
69770.0, 0.6004189
69780.0, 0.5987953
69790.0, 0.621911
69800.0, 0.6033501
69810.0, 0.6329275
69820.0, 0.6303822
69830.0, 0.6157654
69840.0, 0.6332213
69850.0, 0.6159078
69860.0, 0.6039289
69870.0, 0.5944874
69880.0, 0.5943127
69890.0, 0.5934494
69900.0, 0.6071447
69910.0, 0.6400504
69920.0, 0.6772262
69930.0, 0.7033535
69940.0, 0.7146674
69950.0, 0.7415931
69960.0, 0.6794042
69970.0, 0.6560751
69980.0, 0.6412182
69990.0, 0.5741687
70000.0, 0.5606896
70010.0, 0.5765191
70020.0, 0.5374184
70030.0, 0.5171328
70040.0, 0.5243254
70050.0, 0.511646
70060.0, 0.5318485
70070.0, 0.5651698
70080.0, 0.5590287
70090.0, 0.5461662
70100.0, 0.5620454
70110.0, 0.5345895
70120.0, 0.5691977
70130.0, 0.5608118
70140.0, 0.562233
70150.0, 0.5588655
70160.0, 0.5520495
70170.0, 0.5757712
70180.0, 0.5709316
70190.0, 0.5759708
70200.0, 0.5719521
70210.0, 0.555813
70220.0, 0.5263981
70230.0, 0.5458869
70240.0, 0.5574286
70250.0, 0.5315375
70260.0, 0.5545966
70270.0, 0.5732889
70280.0, 0.584043
70290.0, 0.5938668
70300.0, 0.6001366
70310.0, 0.6044554
70320.0, 0.6064485
70330.0, 0.5559174
70340.0, 0.5382926
70350.0, 0.5400294
70360.0, 0.5475724
70370.0, 0.553147
70380.0, 0.5228433
70390.0, 0.5273418
70400.0, 0.5432574
70410.0, 0.5669268
70420.0, 0.5764434
70430.0, 0.5895179
70440.0, 0.5816611
70450.0, 0.553331
70460.0, 0.5702341
70470.0, 0.6167237
70480.0, 0.6124368
70490.0, 0.6408188
70500.0, 0.6512265
70510.0, 0.6870366
70520.0, 0.5945187
70530.0, 0.575211
70540.0, 0.5855894
70550.0, 0.5904396
70560.0, 0.5962538
70570.0, 0.6228124
70580.0, 0.6672295
70590.0, 0.6451473
70600.0, 0.6428953
70610.0, 0.6450475
70620.0, 0.6393715
70630.0, 0.614994
70640.0, 0.5631322
70650.0, 0.5632032
70660.0, 0.5636752
70670.0, 0.5532617
70680.0, 0.5551493
70690.0, 0.5596011
70700.0, 0.5619793
70710.0, 0.559586
70720.0, 0.5503095
70730.0, 0.5446588
70740.0, 0.5399083
70750.0, 0.5359596
70760.0, 0.5200638
70770.0, 0.5612339
70780.0, 0.5360599
70790.0, 0.5397187
70800.0, 0.5363073
70810.0, 0.5597671
70820.0, 0.5426118
70830.0, 0.5584169
70840.0, 0.5987043
70850.0, 0.590975
70860.0, 0.5979393
70870.0, 0.6076955
70880.0, 0.5806829
70890.0, 0.6008412
70900.0, 0.6045216
70910.0, 0.5827581
70920.0, 0.5530189
70930.0, 0.5798382
70940.0, 0.6221526
70950.0, 0.6562212
70960.0, 0.6609104
70970.0, 0.624572
70980.0, 0.5975828
70990.0, 0.6029584
71000.0, 0.5935663
71010.0, 0.5834078
71020.0, 0.5412598
71030.0, 0.5525244
71040.0, 0.5462586
71050.0, 0.5471944
71060.0, 0.5443693
71070.0, 0.5409691
71080.0, 0.5854961
71090.0, 0.6051827
71100.0, 0.5964043
71110.0, 0.6108259
71120.0, 0.5535377
71130.0, 0.5533772
71140.0, 0.5526437
71150.0, 0.5355282
71160.0, 0.5001956
71170.0, 0.5200021
71180.0, 0.5276003
71190.0, 0.5134488
71200.0, 0.5363466
71210.0, 0.5523869
71220.0, 0.5071246
71230.0, 0.5165988
71240.0, 0.5715375
71250.0, 0.6124051
71260.0, 0.6772857
71270.0, 0.7052187
71280.0, 0.6787339
71290.0, 0.6383524
71300.0, 0.5868151
71310.0, 0.609964
71320.0, 0.6030993
71330.0, 0.5913053
71340.0, 0.6076021
71350.0, 0.5955244
71360.0, 0.5618589
71370.0, 0.562579
71380.0, 0.5349714
71390.0, 0.5503093
71400.0, 0.5232595
71410.0, 0.5332841
71420.0, 0.5401751
71430.0, 0.4978551
71440.0, 0.5007021
71450.0, 0.4971106
71460.0, 0.528957
71470.0, 0.5264637
71480.0, 0.5438521
71490.0, 0.5811299
71500.0, 0.5514544
71510.0, 0.5568795
71520.0, 0.5640976
71530.0, 0.554912
71540.0, 0.5495242
71550.0, 0.5493153
71560.0, 0.5129555
71570.0, 0.5198356
71580.0, 0.4880308
71590.0, 0.5145072
71600.0, 0.4990218
71610.0, 0.4871186
71620.0, 0.4973027
71630.0, 0.4782104
71640.0, 0.5142387
71650.0, 0.5048408
71660.0, 0.5287844
71670.0, 0.5227885
71680.0, 0.5319057
71690.0, 0.542623
71700.0, 0.5929207
71710.0, 0.6018568
71720.0, 0.6022071
71730.0, 0.5991241
71740.0, 0.6327117
71750.0, 0.5994753
71760.0, 0.5898423
71770.0, 0.5617487
71780.0, 0.5471708
71790.0, 0.5689905
71800.0, 0.598659
71810.0, 0.6487688
71820.0, 0.6403902
71830.0, 0.6086902
71840.0, 0.6019078
71850.0, 0.5790387
71860.0, 0.6181295
71870.0, 0.6422411
71880.0, 0.6246557
71890.0, 0.6270661
71900.0, 0.6257195
71910.0, 0.6246822
71920.0, 0.6433002
71930.0, 0.660656
71940.0, 0.6378641
71950.0, 0.6335595
71960.0, 0.5932908
71970.0, 0.5577812
71980.0, 0.5571461
71990.0, 0.5121189
72000.0, 0.5384657
72010.0, 0.5622845
72020.0, 0.5573955
72030.0, 0.5215245
72040.0, 0.5492466
72050.0, 0.5516261
72060.0, 0.5362304
72070.0, 0.5382609
72080.0, 0.5245407
72090.0, 0.5342643
72100.0, 0.5278851
72110.0, 0.5813511
72120.0, 0.5631672
72130.0, 0.5628971
72140.0, 0.5505208
72150.0, 0.5551844
72160.0, 0.5280439
72170.0, 0.4887806
72180.0, 0.475433
72190.0, 0.5173436
72200.0, 0.5125363
72210.0, 0.472105
72220.0, 0.5078619
72230.0, 0.5006837
72240.0, 0.4786757
72250.0, 0.5204983
72260.0, 0.5334098
72270.0, 0.4979658
72280.0, 0.5095762
